Date	Precipitation	TempMin	TempMean	TempMax	Radiation	SunshineDuration	SoilMoisture	SoilTemperature	Windspeed	RefETcalc	RefETdwd	RelHumCalc	Gridcell
1951-01-01	0.1	-11.7	-3.0	-0.6	3986	5.2	-999.0	-999.0	2.7	0.6	-999.0	61	C_561:R_341
1951-01-02	0.0	-3.5	-1.5	3.5	3618	4.3	-999.0	-999.0	2.5	0.6	-999.0	74	C_561:R_341
1951-01-03	0.7	-6.5	-1.0	1.5	1754	0.0	-999.0	-999.0	1.8	0.6	-999.0	70	C_561:R_341
1951-01-04	0.0	-1.6	-0.4	2.9	2609	1.9	-999.0	-999.0	2.6	0.5	-999.0	81	C_561:R_341
1951-01-05	2.8	-1.7	3.0	4.5	2009	0.5	-999.0	-999.0	3.1	0.7	-999.0	76	C_561:R_341
1951-01-06	1.5	3.6	4.2	5.5	1804	0.0	-999.0	-999.0	2.3	0.4	-999.0	90	C_561:R_341
1951-01-07	0.5	3.2	4.7	7.4	1824	0.0	-999.0	-999.0	5.3	0.9	-999.0	83	C_561:R_341
1951-01-08	0.1	2.8	4.2	5.9	2162	0.7	-999.0	-999.0	3.4	0.6	-999.0	86	C_561:R_341
1951-01-09	0.8	2.4	3.9	6.9	2689	1.8	-999.0	-999.0	3.7	0.8	-999.0	82	C_561:R_341
1951-01-10	0.7	-0.1	1.4	5.0	4842	6.4	-999.0	-999.0	2.2	0.4	-999.0	80	C_561:R_341
1951-01-11	0.1	0.3	5.3	8.5	2284	0.8	-999.0	-999.0	4.1	1.2	-999.0	71	C_561:R_341
1951-01-12	0.4	4.4	5.1	9.8	4283	5.0	-999.0	-999.0	3.0	0.7	-999.0	79	C_561:R_341
1951-01-13	0.0	1.7	3.3	5.2	1962	0.0	-999.0	-999.0	2.6	0.6	-999.0	85	C_561:R_341
1951-01-14	0.0	1.5	4.7	6.5	4379	5.0	-999.0	-999.0	3.5	0.7	-999.0	80	C_561:R_341
