Date	Precipitation	TempMin	TempMean	TempMax	Radiation	SunshineDuration	SoilMoisture	SoilTemperature	Windspeed	RefETcalc	RefETdwd	RelHumCalc	Gridcell
1951-01-01	0.1	-12.4	-3.7	-1.4	2176	1.5	-999.0	-999.0	2.7	0.6	-999.0	62	C_471:R_257
1951-01-02	0.0	-4.9	-2.4	-0.2	1558	0.0	-999.0	-999.0	2.5	0.5	-999.0	80	C_471:R_257
1951-01-03	0.0	-4.8	-0.1	1.2	1571	0.0	-999.0	-999.0	1.8	0.5	-999.0	76	C_471:R_257
1951-01-04	0.0	-0.8	0.6	3.4	2486	2.1	-999.0	-999.0	2.6	0.5	-999.0	82	C_471:R_257
1951-01-05	0.6	-0.9	2.4	4.1	1602	0.0	-999.0	-999.0	3.1	0.7	-999.0	80	C_471:R_257
1951-01-06	7.1	3.1	4.4	6.0	1620	0.0	-999.0	-999.0	2.3	0.5	-999.0	87	C_471:R_257
1951-01-07	5.3	1.9	5.4	6.9	1769	0.3	-999.0	-999.0	5.3	1.0	-999.0	80	C_471:R_257
1951-01-08	3.6	3.0	3.9	6.1	1833	0.4	-999.0	-999.0	3.4	0.6	-999.0	86	C_471:R_257
1951-01-09	4.4	2.1	3.5	5.6	1677	0.0	-999.0	-999.0	3.7	0.7	-999.0	85	C_471:R_257
1951-01-10	0.0	0.1	1.6	5.8	4523	6.3	-999.0	-999.0	2.2	0.4	-999.0	78	C_471:R_257
1951-01-11	1.5	-0.4	6.2	7.3	1721	0.0	-999.0	-999.0	4.1	1.1	-999.0	73	C_471:R_257
1951-01-12	0.1	5.6	7.1	11.2	2430	1.5	-999.0	-999.0	3.0	0.9	-999.0	79	C_471:R_257
1951-01-13	0.0	0.7	2.9	5.6	2046	0.6	-999.0	-999.0	2.6	0.6	-999.0	80	C_471:R_257
1951-01-14	5.0	1.2	4.4	6.4	3703	4.1	-999.0	-999.0	3.5	0.7	-999.0	80	C_471:R_257
1951-01-15	10.3	1.1	2.5	5.5	1823	0.0	-999.0	-999.0	3.7	0.8	-999.0	82	C_471:R_257
1951-01-16	6.4	-1.3	0.4	3.4	2515	1.4	-999.0	-999.0	3.6	0.7	-999.0	81	C_471:R_257
1951-01-17	1.1	-1.6	1.9	3.2	2311	0.9	-999.0	-999.0	3.8	0.7	-999.0	80	C_471:R_257
1951-01-18	0.9	1.9	4.0	4.5	1910	0.0	-999.0	-999.0	5.4	0.6	-999.0	87	C_471:R_257
1951-01-19	1.2	2.4	3.4	4.5	1942	0.0	-999.0	-999.0	5.4	0.6	-999.0	89	C_471:R_257
1951-01-20	0.2	0.1	2.5	3.3	1974	0.0	-999.0	-999.0	4.5	0.6	-999.0	85	C_471:R_257
1951-01-21	0.0	-4.4	-2.1	2.5	5313	6.6	-999.0	-999.0	2.5	0.5	-999.0	74	C_471:R_257
1951-01-22	0.1	-6.4	-1.1	0.8	2093	0.1	-999.0	-999.0	1.5	0.5	-999.0	73	C_471:R_257
1951-01-23	0.0	0.6	2.1	3.6	2078	0.0	-999.0	-999.0	0.9	0.3	-999.0	86	C_471:R_257
1951-01-24	0.0	-3.3	-1.7	1.6	2115	0.0	-999.0	-999.0	2.2	0.5	-999.0	80	C_471:R_257
1951-01-25	0.0	-8.3	-5.6	-2.3	5825	7.0	-999.0	-999.0	2.9	0.5	-999.0	76	C_471:R_257
1951-01-26	0.2	-7.4	-5.9	-4.8	2193	0.0	-999.0	-999.0	1.7	0.3	-999.0	86	C_471:R_257
1951-01-27	0.0	-4.9	0.0	1.9	2555	0.6	-999.0	-999.0	1.6	0.5	-999.0	74	C_471:R_257
1951-01-28	0.0	-3.2	-2.2	0.4	2274	0.0	-999.0	-999.0	1.7	0.4	-999.0	84	C_471:R_257
1951-01-29	0.0	-2.0	0.2	3.2	2647	0.6	-999.0	-999.0	1.5	0.5	-999.0	79	C_471:R_257
1951-01-30	0.0	-4.7	-3.5	0.0	5816	6.2	-999.0	-999.0	1.4	0.3	-999.0	80	C_471:R_257
1951-01-31	0.0	-7.6	-4.3	-1.9	3477	1.9	-999.0	-999.0	1.3	0.4	-999.0	77	C_471:R_257
1951-02-01	0.0	-4.3	-2.0	-0.4	2622	0.3	-999.0	-999.0	0.7	0.3	-999.0	83	C_471:R_257
1951-02-02	0.0	-5.7	-4.0	-1.5	2498	0.0	-999.0	-999.0	1.4	0.4	-999.0	82	C_471:R_257
1951-02-03	0.0	-10.2	-3.7	-1.2	4771	3.8	-999.0	-999.0	2.3	0.6	-999.0	67	C_471:R_257
1951-02-04	0.0	-3.1	-0.6	1.7	3247	1.1	-999.0	-999.0	3.4	0.7	-999.0	80	C_471:R_257
1951-02-05	4.0	-3.5	0.9	4.5	4206	2.6	-999.0	-999.0	2.6	0.8	-999.0	71	C_471:R_257
1951-02-06	0.0	0.0	2.3	7.1	3973	2.1	-999.0	-999.0	1.9	0.8	-999.0	74	C_471:R_257
1951-02-07	0.0	0.7	4.3	9.2	5272	4.1	-999.0	-999.0	1.7	0.8	-999.0	71	C_471:R_257
1951-02-08	0.0	0.9	4.5	8.9	6479	5.9	-999.0	-999.0	3.0	1.1	-999.0	72	C_471:R_257
1951-02-09	0.0	3.1	6.3	11.8	5696	4.5	-999.0	-999.0	2.6	1.2	-999.0	71	C_471:R_257
1951-02-10	0.0	1.1	4.4	8.3	3869	1.5	-999.0	-999.0	1.8	0.8	-999.0	74	C_471:R_257
1951-02-11	0.0	1.5	3.3	8.2	5426	3.8	-999.0	-999.0	2.5	0.9	-999.0	75	C_471:R_257
1951-02-12	8.9	-0.4	2.8	5.2	3024	0.0	-999.0	-999.0	1.3	0.6	-999.0	78	C_471:R_257
1951-02-13	0.3	0.4	1.2	3.5	3083	0.0	-999.0	-999.0	1.9	0.5	-999.0	86	C_471:R_257
1951-02-14	0.8	0.0	0.1	1.0	3142	0.0	-999.0	-999.0	2.3	0.4	-999.0	92	C_471:R_257
1951-02-15	0.0	-0.1	1.0	2.1	3202	0.0	-999.0	-999.0	1.2	0.4	-999.0	88	C_471:R_257
1951-02-16	0.5	-0.2	0.0	0.9	3263	0.0	-999.0	-999.0	1.2	0.4	-999.0	92	C_471:R_257
1951-02-17	8.9	-0.2	3.5	6.3	4857	2.2	-999.0	-999.0	3.6	1.0	-999.0	76	C_471:R_257
1951-02-18	0.4	1.1	2.7	6.1	6559	4.5	-999.0	-999.0	4.7	1.0	-999.0	80	C_471:R_257
1951-02-19	1.6	0.5	4.3	8.4	6376	4.1	-999.0	-999.0	3.8	1.3	-999.0	72	C_471:R_257
1951-02-20	0.2	0.9	3.5	7.1	6403	4.0	-999.0	-999.0	3.9	1.1	-999.0	77	C_471:R_257
1951-02-21	2.2	2.1	3.9	8.4	3801	0.3	-999.0	-999.0	4.5	1.2	-999.0	77	C_471:R_257
1951-02-22	0.0	-0.2	1.9	6.4	6677	4.1	-999.0	-999.0	3.7	1.1	-999.0	75	C_471:R_257
1951-02-23	1.8	-0.3	2.5	5.6	5210	2.0	-999.0	-999.0	4.1	1.0	-999.0	77	C_471:R_257
1951-02-24	0.0	0.9	3.4	6.4	7034	4.3	-999.0	-999.0	1.9	0.9	-999.0	79	C_471:R_257
1951-02-25	0.0	0.2	2.5	8.2	7140	4.3	-999.0	-999.0	1.1	0.9	-999.0	72	C_471:R_257
1951-02-26	0.0	-1.3	-0.4	1.6	3921	0.0	-999.0	-999.0	1.4	0.5	-999.0	86	C_471:R_257
1951-02-27	0.0	-3.6	-0.6	2.6	5243	1.6	-999.0	-999.0	1.4	0.7	-999.0	76	C_471:R_257
1951-02-28	0.0	-1.6	-0.8	-0.2	4220	0.2	-999.0	-999.0	1.7	0.4	-999.0	91	C_471:R_257
1951-03-01	3.5	-3.1	-1.9	-0.2	4134	0.0	-999.0	-999.0	1.7	0.5	-999.0	86	C_471:R_257
1951-03-02	0.0	-4.6	-0.8	1.8	7600	4.2	-999.0	-999.0	1.8	0.8	-999.0	75	C_471:R_257
1951-03-03	0.0	-5.0	-3.1	1.2	11386	8.7	-999.0	-999.0	2.8	0.9	-999.0	76	C_471:R_257
1951-03-04	0.0	-8.8	-2.5	3.0	12360	9.7	-999.0	-999.0	2.0	1.1	-999.0	61	C_471:R_257
1951-03-05	0.0	-8.9	-3.8	-0.7	9432	6.0	-999.0	-999.0	1.1	0.7	-999.0	69	C_471:R_257
1951-03-06	0.0	-3.7	-2.5	0.1	5512	1.2	-999.0	-999.0	1.0	0.6	-999.0	83	C_471:R_257
1951-03-07	0.0	-6.5	-1.0	4.1	12325	9.1	-999.0	-999.0	2.6	1.3	-999.0	64	C_471:R_257
1951-03-08	0.0	-3.1	-1.3	1.2	4651	0.0	-999.0	-999.0	3.8	0.8	-999.0	82	C_471:R_257
1951-03-09	0.0	-2.6	-2.0	-0.2	4728	0.0	-999.0	-999.0	3.1	0.6	-999.0	88	C_471:R_257
1951-03-10	0.0	-3.4	-2.5	-1.4	4804	0.0	-999.0	-999.0	2.0	0.5	-999.0	89	C_471:R_257
1951-03-11	0.4	-3.3	-0.1	4.5	9930	5.7	-999.0	-999.0	3.0	1.2	-999.0	72	C_471:R_257
1951-03-12	0.0	-1.1	4.4	9.6	6300	1.5	-999.0	-999.0	3.6	1.6	-999.0	65	C_471:R_257
1951-03-13	0.0	1.4	7.2	13.4	12619	8.4	-999.0	-999.0	3.1	2.1	-999.0	63	C_471:R_257
1951-03-14	0.1	4.3	7.5	12.6	8850	4.1	-999.0	-999.0	4.8	1.9	-999.0	72	C_471:R_257
1951-03-15	1.4	3.8	6.6	8.5	6572	1.5	-999.0	-999.0	4.8	1.3	-999.0	81	C_471:R_257
1951-03-16	0.4	1.0	4.0	8.2	11116	6.3	-999.0	-999.0	1.8	1.3	-999.0	74	C_471:R_257
1951-03-17	6.1	2.3	7.4	10.4	5351	0.0	-999.0	-999.0	3.7	1.5	-999.0	72	C_471:R_257
1951-03-18	5.5	7.2	9.2	14.6	7601	2.3	-999.0	-999.0	4.3	1.9	-999.0	75	C_471:R_257
1951-03-19	7.9	1.7	4.2	10.0	6843	1.4	-999.0	-999.0	4.5	1.7	-999.0	71	C_471:R_257
1951-03-20	1.9	-1.9	0.2	5.5	12406	7.1	-999.0	-999.0	3.2	1.4	-999.0	73	C_471:R_257
1951-03-21	0.0	-2.7	0.9	5.5	16512	11.2	-999.0	-999.0	2.8	1.6	-999.0	71	C_471:R_257
1951-03-22	9.7	-2.9	2.4	6.9	6725	1.0	-999.0	-999.0	4.0	1.5	-999.0	67	C_471:R_257
1951-03-23	5.0	2.7	7.9	8.3	5829	0.0	-999.0	-999.0	5.8	1.4	-999.0	79	C_471:R_257
1951-03-24	0.9	3.0	4.0	9.0	9379	3.5	-999.0	-999.0	4.6	1.6	-999.0	78	C_471:R_257
1951-03-25	0.0	-0.8	0.4	4.5	7888	1.9	-999.0	-999.0	2.4	1.0	-999.0	79	C_471:R_257
1951-03-26	0.4	-2.1	0.9	5.7	9996	3.9	-999.0	-999.0	3.7	1.4	-999.0	72	C_471:R_257
1951-03-27	7.5	-0.1	3.3	8.2	7265	1.1	-999.0	-999.0	4.4	1.6	-999.0	71	C_471:R_257
1951-03-28	0.4	-0.5	1.6	6.5	15015	8.6	-999.0	-999.0	3.4	1.7	-999.0	74	C_471:R_257
1951-03-29	0.0	-1.2	1.4	5.9	12586	6.1	-999.0	-999.0	1.8	1.4	-999.0	74	C_471:R_257
1951-03-30	0.0	-2.5	4.0	10.0	15300	8.6	-999.0	-999.0	1.6	1.9	-999.0	61	C_471:R_257
1951-03-31	0.6	-0.9	5.6	9.8	13876	7.1	-999.0	-999.0	1.8	1.8	-999.0	65	C_471:R_257
1951-04-01	0.0	0.3	6.2	11.2	15160	8.2	-999.0	-999.0	3.6	2.3	-999.0	65	C_471:R_257
1951-04-02	0.7	4.3	7.8	14.4	15085	8.0	-999.0	-999.0	3.4	2.5	-999.0	68	C_471:R_257
1951-04-03	0.4	2.8	6.0	11.0	12985	5.9	-999.0	-999.0	2.6	1.9	-999.0	72	C_471:R_257
1951-04-04	0.9	0.1	7.3	13.7	18242	10.7	-999.0	-999.0	2.8	2.7	-999.0	59	C_471:R_257
1951-04-05	0.0	5.4	7.5	14.1	17960	10.3	-999.0	-999.0	2.7	2.5	-999.0	71	C_471:R_257
1951-04-06	0.0	4.4	8.3	11.7	12145	4.8	-999.0	-999.0	2.1	1.8	-999.0	74	C_471:R_257
1951-04-07	0.4	6.3	13.8	19.7	14107	6.5	-999.0	-999.0	3.5	3.3	-999.0	61	C_471:R_257
1951-04-08	0.8	7.2	8.9	13.7	11814	4.3	-999.0	-999.0	4.1	2.1	-999.0	77	C_471:R_257
1951-04-09	0.0	1.8	8.9	14.1	18643	10.4	-999.0	-999.0	4.0	2.9	-999.0	62	C_471:R_257
1951-04-10	5.4	5.2	6.3	9.7	7919	0.6	-999.0	-999.0	5.2	1.5	-999.0	82	C_471:R_257
1951-04-11	0.0	3.7	4.6	7.1	7553	0.2	-999.0	-999.0	3.4	1.1	-999.0	85	C_471:R_257
1951-04-12	0.0	-0.4	5.1	10.3	17713	9.2	-999.0	-999.0	2.4	2.2	-999.0	65	C_471:R_257
1951-04-13	0.0	1.0	9.9	15.3	17503	8.9	-999.0	-999.0	3.8	3.1	-999.0	58	C_471:R_257
1951-04-14	0.7	1.2	4.7	10.3	16384	7.8	-999.0	-999.0	3.3	2.2	-999.0	69	C_471:R_257
1951-04-15	0.8	-2.0	4.0	9.4	14340	5.9	-999.0	-999.0	2.7	2.1	-999.0	63	C_471:R_257
1951-04-16	0.0	0.9	11.3	17.2	16274	7.5	-999.0	-999.0	3.2	3.2	-999.0	54	C_471:R_257
1951-04-17	0.0	4.2	6.4	12.7	18108	9.0	-999.0	-999.0	3.8	2.6	-999.0	71	C_471:R_257
1951-04-18	0.0	0.4	8.2	13.4	21570	11.9	-999.0	-999.0	1.7	2.7	-999.0	60	C_471:R_257
1951-04-19	0.5	5.2	7.7	12.1	9082	1.0	-999.0	-999.0	1.9	1.7	-999.0	76	C_471:R_257
1951-04-20	0.0	-1.6	5.6	12.1	20436	10.7	-999.0	-999.0	2.7	2.7	-999.0	58	C_471:R_257
1951-04-21	0.0	2.8	4.5	9.4	17990	8.5	-999.0	-999.0	2.6	2.1	-999.0	76	C_471:R_257
1951-04-22	0.0	-2.3	6.7	13.1	24312	13.8	-999.0	-999.0	2.0	3.0	-999.0	55	C_471:R_257
1951-04-23	0.0	0.3	10.1	16.2	24444	13.8	-999.0	-999.0	1.9	3.4	-999.0	55	C_471:R_257
1951-04-24	0.0	2.0	12.3	19.4	24456	13.7	-999.0	-999.0	2.3	3.9	-999.0	52	C_471:R_257
1951-04-25	0.0	4.6	17.3	25.4	25057	14.1	-999.0	-999.0	2.0	4.6	-999.0	47	C_471:R_257
1951-04-26	0.0	9.6	19.9	27.4	23993	13.1	-999.0	-999.0	2.4	4.9	-999.0	54	C_471:R_257
1951-04-27	4.9	10.4	13.3	19.7	15757	6.1	-999.0	-999.0	2.1	2.9	-999.0	71	C_471:R_257
1951-04-28	6.4	5.7	7.5	12.2	9739	1.0	-999.0	-999.0	2.5	1.8	-999.0	77	C_471:R_257
1951-04-29	6.3	5.0	5.9	7.8	8606	0.0	-999.0	-999.0	1.6	1.2	-999.0	87	C_471:R_257
1951-04-30	1.1	4.9	6.7	8.8	8670	0.0	-999.0	-999.0	1.3	1.3	-999.0	84	C_471:R_257
1951-05-01	0.0	2.3	9.8	15.6	24326	12.9	-999.0	-999.0	2.0	3.4	-999.0	60	C_471:R_257
